track_fid,track_se_1,ele,time,latitude,longitude
"0","354",4.599999904632568,2020/05/28 20:37:30.000,25.771101,-80.359138
"0","355",5.599999904632568,2020/05/28 20:37:36.000,25.771199,-80.359055
"0","356",5.199999809265137,2020/05/28 20:37:44.000,25.771249,-80.358849
"0","357",5.199999809265137,2020/05/28 20:37:51.000,25.771271,-80.358672
"0","358",5.199999809265137,2020/05/28 20:37:59.000,25.771300,-80.358464
"0","359",5.400000095367432,2020/05/28 20:38:04.000,25.771330,-80.358367
"0","360",5.400000095367432,2020/05/28 20:38:05.000,25.771340,-80.358357
"0","361",5.400000095367432,2020/05/28 20:38:09.000,25.771411,-80.358343
"0","362",5.400000095367432,2020/05/28 20:38:15.000,25.771527,-80.358291
"0","363",5.199999809265137,2020/05/28 20:38:23.000,25.771688,-80.358244
"0","364",5.199999809265137,2020/05/28 20:38:28.000,25.771786,-80.358333
"0","365",5.000000000000000,2020/05/28 20:38:35.000,25.771855,-80.358510
"0","366",5.199999809265137,2020/05/28 20:38:42.000,25.771885,-80.358688
"0","367",5.199999809265137,2020/05/28 20:38:49.000,25.771912,-80.358870
"0","368",5.000000000000000,2020/05/28 20:38:57.000,25.771935,-80.359091
"0","369",5.000000000000000,2020/05/28 20:39:05.000,25.771998,-80.359296
"0","370",5.000000000000000,2020/05/28 20:39:06.000,25.772006,-80.359321
"0","371",4.800000190734863,2020/05/28 20:39:14.000,25.772097,-80.359516
"0","372",4.800000190734863,2020/05/28 20:39:21.000,25.772126,-80.359696
"0","373",5.000000000000000,2020/05/28 20:39:28.000,25.772141,-80.359861
"0","374",5.199999809265137,2020/05/28 20:39:36.000,25.772155,-80.360054
"0","375",5.199999809265137,2020/05/28 20:39:42.000,25.772152,-80.360212
"0","376",5.199999809265137,2020/05/28 20:39:50.000,25.772147,-80.360410
"0","377",4.800000190734863,2020/05/28 20:39:58.000,25.772151,-80.360595
"0","378",4.800000190734863,2020/05/28 20:40:06.000,25.772132,-80.360790
"0","379",4.800000190734863,2020/05/28 20:40:13.000,25.772148,-80.360953
"0","380",4.800000190734863,2020/05/28 20:40:14.000,25.772129,-80.360969
"0","381",4.800000190734863,2020/05/28 20:40:17.000,25.772053,-80.360989
"0","382",4.800000190734863,2020/05/28 20:40:25.000,25.771855,-80.360981
"0","383",4.800000190734863,2020/05/28 20:40:33.000,25.771654,-80.360985
"0","384",4.800000190734863,2020/05/28 20:40:34.000,25.771629,-80.360982
"0","385",4.800000190734863,2020/05/28 20:40:42.000,25.771452,-80.360964
"0","386",4.800000190734863,2020/05/28 20:40:50.000,25.771268,-80.360945
"0","387",4.800000190734863,2020/05/28 20:40:51.000,25.771246,-80.360940
"0","388",5.199999809265137,2020/05/28 20:40:57.000,25.771116,-80.360943
"0","389",5.400000095367432,2020/05/28 20:41:04.000,25.770959,-80.360888
"0","390",5.400000095367432,2020/05/28 20:41:12.000,25.770770,-80.360866
"0","391",5.400000095367432,2020/05/28 20:41:20.000,25.770585,-80.360807
"0","392",5.199999809265137,2020/05/28 20:41:21.000,25.770566,-80.360794
"0","393",5.400000095367432,2020/05/28 20:41:26.000,25.770527,-80.360681
"0","394",5.400000095367432,2020/05/28 20:41:33.000,25.770536,-80.360524
"0","395",5.400000095367432,2020/05/28 20:41:38.000,25.770426,-80.360492
"0","396",5.400000095367432,2020/05/28 20:41:46.000,25.770238,-80.360492
"0","397",5.400000095367432,2020/05/28 20:41:54.000,25.770046,-80.360485
"0","398",5.400000095367432,2020/05/28 20:41:55.000,25.770024,-80.360475
"0","399",5.400000095367432,2020/05/28 20:41:59.000,25.769985,-80.360387
"0","400",4.800000190734863,2020/05/28 20:42:07.000,25.770005,-80.360185
"0","401",4.800000190734863,2020/05/28 20:42:16.000,25.770063,-80.359975
"0","402",5.000000000000000,2020/05/28 20:42:17.000,25.770065,-80.359950
"0","403",5.000000000000000,2020/05/28 20:42:25.000,25.770095,-80.359769
"0","404",5.000000000000000,2020/05/28 20:42:29.000,25.770185,-80.359757
"0","405",5.000000000000000,2020/05/28 20:42:32.000,25.770165,-80.359704
"0","406",5.199999809265137,2020/05/28 20:42:34.000,25.770123,-80.359681
"0","407",5.199999809265137,2020/05/28 20:42:36.000,25.770092,-80.359652
"0","408",5.199999809265137,2020/05/28 20:42:37.000,25.770087,-80.359628
"0","409",5.199999809265137,2020/05/28 20:42:38.000,25.770090,-80.359601
"0","410",5.199999809265137,2020/05/28 20:42:40.000,25.770119,-80.359574
"0","411",5.400000095367432,2020/05/28 20:42:45.000,25.770230,-80.359581
"0","412",5.400000095367432,2020/05/28 20:42:52.000,25.770409,-80.359577
"0","413",5.400000095367432,2020/05/28 20:42:57.000,25.770522,-80.359514
"0","414",5.199999809265137,2020/05/28 20:43:03.000,25.770682,-80.359499
"0","415",5.199999809265137,2020/05/28 20:43:10.000,25.770831,-80.359527
"0","416",5.199999809265137,2020/05/28 20:43:18.000,25.770984,-80.359517
"0","417",5.199999809265137,2020/05/28 20:43:22.000,25.771017,-80.359416
"0","418",5.400000095367432,2020/05/28 20:43:29.000,25.771044,-80.359217
"0","419",5.199999809265137,2020/05/28 20:43:30.000,25.771049,-80.359191
"0","420",6.000000000000000,2020/05/28 20:43:37.000,25.771109,-80.359002
"0","421",5.800000190734863,2020/05/28 20:43:38.000,25.771117,-80.358976
"0","422",6.199999809265137,2020/05/28 20:43:46.000,25.771166,-80.358780
"0","423",6.199999809265137,2020/05/28 20:43:47.000,25.771168,-80.358751
"0","424",6.000000000000000,2020/05/28 20:43:55.000,25.771189,-80.358555
"0","425",6.000000000000000,2020/05/28 20:44:03.000,25.771200,-80.358362
"0","426",6.000000000000000,2020/05/28 20:44:11.000,25.771224,-80.358162
"0","427",6.000000000000000,2020/05/28 20:44:19.000,25.771235,-80.357980
"0","428",5.800000190734863,2020/05/28 20:44:28.000,25.771242,-80.357776
"0","429",5.800000190734863,2020/05/28 20:44:30.000,25.771242,-80.357726
"0","430",5.800000190734863,2020/05/28 20:44:38.000,25.771243,-80.357525
"0","431",5.800000190734863,2020/05/28 20:44:39.000,25.771241,-80.357499
"0","432",6.000000000000000,2020/05/28 20:44:44.000,25.771176,-80.357402
"0","433",5.800000190734863,2020/05/28 20:44:51.000,25.770989,-80.357334
"0","434",5.599999904632568,2020/05/28 20:44:59.000,25.770793,-80.357298
"0","435",5.599999904632568,2020/05/28 20:45:06.000,25.770631,-80.357277
"0","436",5.800000190734863,2020/05/28 20:45:14.000,25.770457,-80.357246
"0","437",5.599999904632568,2020/05/28 20:45:22.000,25.770271,-80.357222
"0","438",5.599999904632568,2020/05/28 20:45:23.000,25.770251,-80.357217
"0","439",5.599999904632568,2020/05/28 20:45:31.000,25.770087,-80.357234
"0","440",5.599999904632568,2020/05/28 20:45:37.000,25.769951,-80.357194
"0","441",5.800000190734863,2020/05/28 20:45:45.000,25.769765,-80.357141
"0","442",5.599999904632568,2020/05/28 20:45:50.000,25.769647,-80.357123
"0","443",5.400000095367432,2020/05/28 20:45:58.000,25.769463,-80.357108
"0","444",5.199999809265137,2020/05/28 20:46:06.000,25.769286,-80.357087
"0","445",5.199999809265137,2020/05/28 20:46:14.000,25.769107,-80.357080
"0","446",5.000000000000000,2020/05/28 20:46:21.000,25.768990,-80.356979
"0","447",4.599999904632568,2020/05/28 20:46:28.000,25.769012,-80.356807
"0","448",4.400000095367432,2020/05/28 20:46:33.000,25.769034,-80.356695
"0","449",4.400000095367432,2020/05/28 20:46:35.000,25.769042,-80.356647
"0","450",4.400000095367432,2020/05/28 20:46:44.000,25.769072,-80.356428
"0","451",4.400000095367432,2020/05/28 20:46:46.000,25.769073,-80.356377
"0","452",4.400000095367432,2020/05/28 20:46:54.000,25.769093,-80.356167
"0","453",4.400000095367432,2020/05/28 20:46:59.000,25.769154,-80.356062
"0","454",4.599999904632568,2020/05/28 20:47:05.000,25.769279,-80.356063
"0","455",4.599999904632568,2020/05/28 20:47:11.000,25.769377,-80.356094
"0","456",4.599999904632568,2020/05/28 20:47:18.000,25.769486,-80.356200
"0","457",4.599999904632568,2020/05/28 20:47:27.000,25.769579,-80.356386
"0","458",4.599999904632568,2020/05/28 20:47:36.000,25.769673,-80.356562
"0","459",4.599999904632568,2020/05/28 20:47:38.000,25.769690,-80.356597
"0","460",4.400000095367432,2020/05/28 20:47:46.000,25.769774,-80.356743
"0","461",4.400000095367432,2020/05/28 20:47:54.000,25.769890,-80.356826
"0","462",4.199999809265137,2020/05/28 20:48:02.000,25.770055,-80.356872
"0","463",4.000000000000000,2020/05/28 20:48:11.000,25.770242,-80.356900
"0","464",4.000000000000000,2020/05/28 20:48:12.000,25.770262,-80.356901
"0","465",4.000000000000000,2020/05/28 20:48:20.000,25.770447,-80.356872
"0","466",4.000000000000000,2020/05/28 20:48:26.000,25.770611,-80.356779
"0","467",4.000000000000000,2020/05/28 20:48:28.000,25.770661,-80.356733
"0","468",4.199999809265137,2020/05/28 20:48:35.000,25.770786,-80.356583
"0","469",5.199999809265137,2020/05/28 20:53:28.000,25.770824,-80.356512
"0","470",5.199999809265137,2020/05/28 20:53:29.000,25.770814,-80.356526
"0","471",5.199999809265137,2020/05/28 20:53:33.000,25.770756,-80.356635
"0","472",5.199999809265137,2020/05/28 20:53:36.000,25.770694,-80.356698
"0","473",5.199999809265137,2020/05/28 20:53:39.000,25.770619,-80.356741
"0","474",5.400000095367432,2020/05/28 20:53:45.000,25.770469,-80.356762
"0","475",5.599999904632568,2020/05/28 20:53:47.000,25.770420,-80.356763
"0","476",6.000000000000000,2020/05/28 20:53:53.000,25.770277,-80.356776
"0","477",6.000000000000000,2020/05/28 20:53:58.000,25.770153,-80.356771
"0","478",6.000000000000000,2020/05/28 20:54:00.000,25.770103,-80.356770
"0","479",6.000000000000000,2020/05/28 20:54:01.000,25.770080,-80.356768
"0","480",5.800000190734863,2020/05/28 20:54:07.000,25.769941,-80.356738
"0","481",5.599999904632568,2020/05/28 20:54:08.000,25.769920,-80.356730
"0","482",5.599999904632568,2020/05/28 20:54:14.000,25.769797,-80.356648
"0","483",5.599999904632568,2020/05/28 20:54:16.000,25.769759,-80.356612
"0","484",5.599999904632568,2020/05/28 20:54:25.000,25.769644,-80.356437
"0","485",5.400000095367432,2020/05/28 20:54:33.000,25.769557,-80.356258
"0","486",5.400000095367432,2020/05/28 20:54:35.000,25.769532,-80.356220
"0","487",5.400000095367432,2020/05/28 20:54:42.000,25.769381,-80.356098
"0","488",5.400000095367432,2020/05/28 20:54:43.000,25.769358,-80.356087
"0","489",4.400000095367432,2020/05/28 20:54:48.000,25.769242,-80.356048
"0","490",4.199999809265137,2020/05/28 20:54:51.000,25.769168,-80.356038
"0","491",4.000000000000000,2020/05/28 20:54:57.000,25.769051,-80.356058
"0","492",4.199999809265137,2020/05/28 20:54:58.000,25.769042,-80.356078
"0","493",4.000000000000000,2020/05/28 20:55:06.000,25.769024,-80.356258
"0","494",4.000000000000000,2020/05/28 20:55:13.000,25.769022,-80.356444
"0","495",4.199999809265137,2020/05/28 20:55:20.000,25.769011,-80.356629
"0","496",4.199999809265137,2020/05/28 20:55:27.000,25.769021,-80.356807
"0","497",4.199999809265137,2020/05/28 20:55:34.000,25.769024,-80.356986
"0","498",4.000000000000000,2020/05/28 20:55:40.000,25.769117,-80.357089
"0","499",4.199999809265137,2020/05/28 20:55:48.000,25.769292,-80.357131
"0","500",4.599999904632568,2020/05/28 20:55:57.000,25.769486,-80.357135
"0","501",4.599999904632568,2020/05/28 20:56:04.000,25.769676,-80.357139
"0","502",4.400000095367432,2020/05/28 20:56:06.000,25.769731,-80.357142
"0","503",4.199999809265137,2020/05/28 20:56:14.000,25.769892,-80.357161
"0","504",4.199999809265137,2020/05/28 20:56:22.000,25.770061,-80.357209
"0","505",4.199999809265137,2020/05/28 20:56:28.000,25.770213,-80.357243
"0","506",4.400000095367432,2020/05/28 20:56:36.000,25.770401,-80.357250
"0","507",4.400000095367432,2020/05/28 20:56:37.000,25.770424,-80.357253
"0","508",4.599999904632568,2020/05/28 20:56:45.000,25.770617,-80.357278
"0","509",5.599999904632568,2020/05/28 20:56:52.000,25.770792,-80.357311
"0","510",6.199999809265137,2020/05/28 20:57:00.000,25.770988,-80.357331
"0","511",5.800000190734863,2020/05/28 20:57:01.000,25.771008,-80.357337
"0","512",5.800000190734863,2020/05/28 20:57:07.000,25.771133,-80.357353
"0","513",6.000000000000000,2020/05/28 20:57:10.000,25.771128,-80.357412
"0","514",5.800000190734863,2020/05/28 20:57:17.000,25.771160,-80.357580
"0","515",5.800000190734863,2020/05/28 20:57:25.000,25.771171,-80.357786
"0","516",5.800000190734863,2020/05/28 20:57:33.000,25.771180,-80.357981
"0","517",6.199999809265137,2020/05/28 20:57:40.000,25.771205,-80.358149
"0","518",6.199999809265137,2020/05/28 20:57:47.000,25.771214,-80.358329
"0","519",6.000000000000000,2020/05/28 20:57:52.000,25.771218,-80.358451
"0","520",6.000000000000000,2020/05/28 20:57:55.000,25.771209,-80.358518
"0","521",6.199999809265137,2020/05/28 20:58:03.000,25.771217,-80.358698
"0","522",6.199999809265137,2020/05/28 20:58:10.000,25.771208,-80.358884
"0","523",6.199999809265137,2020/05/28 20:58:17.000,25.771214,-80.359077
"0","524",6.199999809265137,2020/05/28 20:58:25.000,25.771157,-80.359297
"0","525",6.199999809265137,2020/05/28 20:58:27.000,25.771153,-80.359358
"0","526",6.199999809265137,2020/05/28 20:58:33.000,25.771108,-80.359537
"0","527",6.400000095367432,2020/05/28 20:58:40.000,25.771087,-80.359734
"0","528",6.199999809265137,2020/05/28 20:58:47.000,25.771082,-80.359924
"0","529",6.000000000000000,2020/05/28 20:58:54.000,25.771101,-80.360106
"0","530",6.000000000000000,2020/05/28 20:59:00.000,25.771120,-80.360272
"0","531",6.000000000000000,2020/05/28 20:59:08.000,25.771127,-80.360473
"0","532",6.000000000000000,2020/05/28 20:59:10.000,25.771122,-80.360526
"0","533",6.000000000000000,2020/05/28 20:59:17.000,25.771109,-80.360713
"0","534",6.199999809265137,2020/05/28 20:59:24.000,25.771130,-80.360888
"0","535",6.199999809265137,2020/05/28 20:59:29.000,25.771203,-80.360943
"0","536",6.199999809265137,2020/05/28 20:59:38.000,25.771397,-80.360950
"0","537",4.800000190734863,2020/05/28 20:59:45.000,25.771550,-80.360952
"0","538",4.599999904632568,2020/05/28 20:59:48.000,25.771606,-80.360960
"0","539",4.599999904632568,2020/05/28 20:59:54.000,25.771721,-80.360978
"0","540",4.599999904632568,2020/05/28 21:00:01.000,25.771856,-80.360985
"0","541",4.400000095367432,2020/05/28 21:00:09.000,25.772030,-80.360981
"0","542",4.400000095367432,2020/05/28 21:00:12.000,25.772104,-80.360946
"0","543",4.199999809265137,2020/05/28 21:00:14.000,25.772119,-80.360912
"0","544",4.000000000000000,2020/05/28 21:00:21.000,25.772139,-80.360731
"0","545",4.199999809265137,2020/05/28 21:00:28.000,25.772107,-80.360562
"0","546",4.400000095367432,2020/05/28 21:00:32.000,25.772083,-80.360474
"0","547",4.400000095367432,2020/05/28 21:00:37.000,25.772099,-80.360347
"0","548",4.400000095367432,2020/05/28 21:00:42.000,25.772098,-80.360237
"0","549",4.400000095367432,2020/05/28 21:00:45.000,25.772090,-80.360169
"0","550",4.400000095367432,2020/05/28 21:00:51.000,25.772180,-80.359980
"0","551",4.199999809265137,2020/05/28 21:00:59.000,25.772187,-80.359771
"0","552",4.000000000000000,2020/05/28 21:01:06.000,25.772134,-80.359605
"0","553",4.000000000000000,2020/05/28 21:01:15.000,25.772061,-80.359397
"0","554",5.800000190734863,2020/05/28 21:01:23.000,25.772020,-80.359213
"0","555",5.400000095367432,2020/05/28 21:01:25.000,25.772012,-80.359168
"0","556",5.800000190734863,2020/05/28 21:01:32.000,25.771987,-80.359020
"0","557",5.800000190734863,2020/05/28 21:01:40.000,25.771929,-80.358809
"0","558",5.800000190734863,2020/05/28 21:01:41.000,25.771928,-80.358787
"0","559",5.800000190734863,2020/05/28 21:01:49.000,25.771892,-80.358617
"0","560",4.800000190734863,2020/05/28 21:01:57.000,25.771832,-80.358436
"0","561",4.400000095367432,2020/05/28 21:02:03.000,25.771742,-80.358316
"0","562",4.400000095367432,2020/05/28 21:02:04.000,25.771726,-80.358303
"0","563",4.199999809265137,2020/05/28 21:02:09.000,25.771608,-80.358281
"0","564",4.400000095367432,2020/05/28 21:02:16.000,25.771446,-80.358290
"0","565",4.199999809265137,2020/05/28 21:02:24.000,25.771284,-80.358276
"0","566",4.199999809265137,2020/05/28 21:02:26.000,25.771265,-80.358300
"0","567",4.199999809265137,2020/05/28 21:02:28.000,25.771240,-80.358326
"0","568",4.400000095367432,2020/05/28 21:02:36.000,25.771219,-80.358514
"0","569",6.000000000000000,2020/05/28 21:02:37.000,25.771210,-80.358539
"0","570",4.800000190734863,2020/05/28 21:02:41.000,25.771202,-80.358646
"0","571",5.000000000000000,2020/05/28 21:02:44.000,25.771199,-80.358731
"0","572",5.199999809265137,2020/05/28 21:02:52.000,25.771167,-80.358939
"0","573",5.199999809265137,2020/05/28 21:03:00.000,25.771166,-80.359122
"0","574",5.199999809265137,2020/05/28 21:03:08.000,25.771161,-80.359334
"0","575",5.400000095367432,2020/05/28 21:03:15.000,25.771152,-80.359513
"0","576",5.199999809265137,2020/05/28 21:03:23.000,25.771122,-80.359720
"0","577",5.199999809265137,2020/05/28 21:03:29.000,25.771098,-80.359876
"0","578",5.400000095367432,2020/05/28 21:03:38.000,25.771122,-80.360102
"0","579",5.400000095367432,2020/05/28 21:03:43.000,25.771068,-80.360231
"0","580",5.400000095367432,2020/05/28 21:03:48.000,25.770945,-80.360240
"0","581",5.199999809265137,2020/05/28 21:03:49.000,25.770923,-80.360240
"0","582",5.000000000000000,2020/05/28 21:03:54.000,25.770858,-80.360233
"0","583",5.000000000000000,2020/05/28 21:03:57.000,25.770797,-80.360231
"0","584",4.800000190734863,2020/05/28 21:04:05.000,25.770601,-80.360211
"0","585",5.400000095367432,2020/05/28 21:04:11.000,25.770468,-80.360259
"0","586",5.400000095367432,2020/05/28 21:04:18.000,25.770363,-80.360396
"0","587",5.400000095367432,2020/05/28 21:04:25.000,25.770300,-80.360556
"0","588",5.400000095367432,2020/05/28 21:04:26.000,25.770308,-80.360574
"0","589",5.400000095367432,2020/05/28 21:04:29.000,25.770356,-80.360617
"0","590",5.400000095367432,2020/05/28 21:04:34.000,25.770409,-80.360728
"0","591",5.599999904632568,2020/05/28 21:04:42.000,25.770437,-80.360935
"0","592",5.400000095367432,2020/05/28 21:04:49.000,25.770475,-80.361118
"0","593",5.199999809265137,2020/05/28 21:04:57.000,25.770635,-80.361254
"0","594",5.000000000000000,2020/05/28 21:05:04.000,25.770738,-80.361392
"0","595",5.000000000000000,2020/05/28 21:05:05.000,25.770744,-80.361417
"0","596",5.000000000000000,2020/05/28 21:05:14.000,25.770853,-80.361606
"0","597",4.800000190734863,2020/05/28 21:05:23.000,25.770959,-80.361800
"0","598",4.800000190734863,2020/05/28 21:05:31.000,25.771040,-80.361989
"0","599",4.800000190734863,2020/05/28 21:05:38.000,25.771090,-80.362143
"0","600",4.800000190734863,2020/05/28 21:05:47.000,25.771149,-80.362357
"0","601",4.800000190734863,2020/05/28 21:05:54.000,25.771173,-80.362544
"0","602",5.000000000000000,2020/05/28 21:06:02.000,25.771196,-80.362727
"0","603",5.000000000000000,2020/05/28 21:06:11.000,25.771219,-80.362937
"0","604",5.000000000000000,2020/05/28 21:06:12.000,25.771222,-80.362967
"0","605",5.000000000000000,2020/05/28 21:06:21.000,25.771275,-80.363178
"0","606",5.000000000000000,2020/05/28 21:06:29.000,25.771320,-80.363397
"0","607",5.000000000000000,2020/05/28 21:06:31.000,25.771333,-80.363445
"0","608",4.800000190734863,2020/05/28 21:06:38.000,25.771405,-80.363569
"0","609",4.800000190734863,2020/05/28 21:06:47.000,25.771521,-80.363740
"0","610",4.800000190734863,2020/05/28 21:06:54.000,25.771627,-80.363887
"0","611",4.800000190734863,2020/05/28 21:07:02.000,25.771749,-80.364031
"0","612",4.800000190734863,2020/05/28 21:07:10.000,25.771882,-80.364178
"0","613",4.599999904632568,2020/05/28 21:07:14.000,25.771941,-80.364251
"0","614",4.599999904632568,2020/05/28 21:07:18.000,25.772004,-80.364322
"0","615",4.599999904632568,2020/05/28 21:07:26.000,25.772136,-80.364462
"0","616",4.599999904632568,2020/05/28 21:07:34.000,25.772262,-80.364597
"0","617",4.800000190734863,2020/05/28 21:07:41.000,25.772355,-80.364709
"0","618",4.800000190734863,2020/05/28 21:07:48.000,25.772445,-80.364839
"0","619",4.800000190734863,2020/05/28 21:07:56.000,25.772517,-80.365052
"0","620",4.800000190734863,2020/05/28 21:07:58.000,25.772533,-80.365100
"0","621",4.800000190734863,2020/05/28 21:08:05.000,25.772594,-80.365225
"0","622",4.800000190734863,2020/05/28 21:08:11.000,25.772635,-80.365332
"0","623",4.599999904632568,2020/05/28 21:08:18.000,25.772705,-80.365488
"0","624",4.800000190734863,2020/05/28 21:08:25.000,25.772769,-80.365649
"0","625",5.000000000000000,2020/05/28 21:08:34.000,25.772871,-80.365838
"0","626",5.000000000000000,2020/05/28 21:08:35.000,25.772881,-80.365861
"0","627",5.000000000000000,2020/05/28 21:08:42.000,25.772960,-80.366027
"0","628",5.000000000000000,2020/05/28 21:08:49.000,25.773052,-80.366181
"0","629",4.800000190734863,2020/05/28 21:08:56.000,25.773157,-80.366325
"0","630",4.800000190734863,2020/05/28 21:09:02.000,25.773269,-80.366437
"0","631",5.000000000000000,2020/05/28 21:09:13.000,25.773280,-80.366423
"0","632",5.599999904632568,2020/05/28 21:09:17.000,25.773243,-80.366466
"0","633",5.199999809265137,2020/05/28 21:09:19.000,25.773222,-80.366510
"0","634",5.000000000000000,2020/05/28 21:09:21.000,25.773214,-80.366570
"0","635",5.000000000000000,2020/05/28 21:09:22.000,25.773225,-80.366599
"0","636",5.000000000000000,2020/05/28 21:09:25.000,25.773258,-80.366667
"0","637",5.000000000000000,2020/05/28 21:09:28.000,25.773298,-80.366720
"0","638",5.000000000000000,2020/05/28 21:09:35.000,25.773387,-80.366846
"0","639",5.000000000000000,2020/05/28 21:09:41.000,25.773481,-80.366962
"0","640",5.199999809265137,2020/05/28 21:09:49.000,25.773633,-80.367067
"0","641",5.199999809265137,2020/05/28 21:09:56.000,25.773772,-80.367118
"0","642",5.400000095367432,2020/05/28 21:10:02.000,25.773915,-80.367165
"0","643",5.400000095367432,2020/05/28 21:10:03.000,25.773938,-80.367174
"0","644",5.400000095367432,2020/05/28 21:10:09.000,25.774136,-80.367192
"0","645",5.400000095367432,2020/05/28 21:10:11.000,25.774177,-80.367204
"0","646",5.199999809265137,2020/05/28 21:10:16.000,25.774317,-80.367164
"0","647",5.199999809265137,2020/05/28 21:10:22.000,25.774437,-80.367079
"0","648",5.199999809265137,2020/05/28 21:10:27.000,25.774521,-80.367061
"0","649",5.000000000000000,2020/05/28 21:10:34.000,25.774645,-80.367072
"0","650",5.000000000000000,2020/05/28 21:10:42.000,25.774788,-80.367077
"0","651",5.000000000000000,2020/05/28 21:10:50.000,25.774914,-80.367075
"0","652",5.000000000000000,2020/05/28 21:10:57.000,25.775029,-80.367040
"0","653",5.000000000000000,2020/05/28 21:11:02.000,25.775124,-80.366938
"0","654",5.000000000000000,2020/05/28 21:11:08.000,25.775161,-80.366796
"0","655",5.000000000000000,2020/05/28 21:11:16.000,25.775192,-80.366623
"0","656",5.199999809265137,2020/05/28 21:11:23.000,25.775183,-80.366451
"0","657",5.000000000000000,2020/05/28 21:11:30.000,25.775162,-80.366274
"0","658",5.000000000000000,2020/05/28 21:11:37.000,25.775138,-80.366085
"0","659",5.000000000000000,2020/05/28 21:11:45.000,25.775117,-80.365878
"0","660",4.800000190734863,2020/05/28 21:11:52.000,25.775102,-80.365710
"0","661",4.400000095367432,2020/05/28 21:12:01.000,25.775093,-80.365488
"0","662",4.400000095367432,2020/05/28 21:12:04.000,25.775088,-80.365414
"0","663",4.800000190734863,2020/05/28 21:12:13.000,25.775072,-80.365205
"0","664",4.800000190734863,2020/05/28 21:12:22.000,25.775070,-80.364997
"0","665",4.800000190734863,2020/05/28 21:12:23.000,25.775071,-80.364976
"0","666",4.800000190734863,2020/05/28 21:12:33.000,25.775074,-80.364760
"0","667",5.199999809265137,2020/05/28 21:12:41.000,25.775052,-80.364576
"0","668",5.400000095367432,2020/05/28 21:12:50.000,25.775028,-80.364361
"0","669",5.599999904632568,2020/05/28 21:12:58.000,25.775001,-80.364156
"0","670",5.599999904632568,2020/05/28 21:13:04.000,25.774994,-80.364002
"0","671",5.599999904632568,2020/05/28 21:13:12.000,25.774971,-80.363797
"0","672",5.599999904632568,2020/05/28 21:13:13.000,25.774971,-80.363776
"0","673",5.599999904632568,2020/05/28 21:13:21.000,25.774966,-80.363593
"0","674",5.400000095367432,2020/05/28 21:13:29.000,25.774960,-80.363389
"0","675",5.599999904632568,2020/05/28 21:13:31.000,25.774959,-80.363342
"0","676",5.599999904632568,2020/05/28 21:13:39.000,25.774955,-80.363145
"0","677",5.400000095367432,2020/05/28 21:13:48.000,25.774938,-80.362928
"0","678",5.400000095367432,2020/05/28 21:13:56.000,25.774925,-80.362720
"0","679",5.199999809265137,2020/05/28 21:14:04.000,25.774913,-80.362505
"0","680",5.199999809265137,2020/05/28 21:14:05.000,25.774911,-80.362479
"0","681",5.400000095367432,2020/05/28 21:14:13.000,25.774886,-80.362267
"0","682",5.400000095367432,2020/05/28 21:14:14.000,25.774885,-80.362240
"0","683",5.400000095367432,2020/05/28 21:14:22.000,25.774882,-80.362033
"0","684",5.400000095367432,2020/05/28 21:14:23.000,25.774881,-80.362005
"0","685",5.400000095367432,2020/05/28 21:14:31.000,25.774881,-80.361797
"0","686",5.400000095367432,2020/05/28 21:14:33.000,25.774887,-80.361750
"0","687",5.400000095367432,2020/05/28 21:14:42.000,25.774909,-80.361529
"0","688",5.199999809265137,2020/05/28 21:14:48.000,25.774935,-80.361390
"0","689",5.199999809265137,2020/05/28 21:14:56.000,25.774981,-80.361171
"0","690",5.199999809265137,2020/05/28 21:14:58.000,25.774994,-80.361115
"0","691",5.400000095367432,2020/05/28 21:15:05.000,25.775012,-80.360915
"0","692",5.400000095367432,2020/05/28 21:15:13.000,25.775072,-80.360706
"0","693",5.400000095367432,2020/05/28 21:15:21.000,25.775141,-80.360514
"0","694",5.199999809265137,2020/05/28 21:15:23.000,25.775161,-80.360467
"0","695",5.199999809265137,2020/05/28 21:15:31.000,25.775241,-80.360283
"0","696",5.400000095367432,2020/05/28 21:15:39.000,25.775330,-80.360087
"0","697",5.400000095367432,2020/05/28 21:15:41.000,25.775355,-80.360046
"0","698",5.400000095367432,2020/05/28 21:15:49.000,25.775447,-80.359874
"0","699",5.199999809265137,2020/05/28 21:15:57.000,25.775512,-80.359715
"0","700",5.400000095367432,2020/05/28 21:16:06.000,25.775587,-80.359510
"0","701",5.400000095367432,2020/05/28 21:16:14.000,25.775668,-80.359318
"0","702",5.400000095367432,2020/05/28 21:16:16.000,25.775689,-80.359272
"0","703",5.400000095367432,2020/05/28 21:16:21.000,25.775732,-80.359153
"0","704",5.400000095367432,2020/05/28 21:16:24.000,25.775755,-80.359081
"0","705",5.000000000000000,2020/05/28 21:16:32.000,25.775806,-80.358877
"0","706",5.000000000000000,2020/05/28 21:16:33.000,25.775812,-80.358848
"0","707",5.000000000000000,2020/05/28 21:16:41.000,25.775850,-80.358640
"0","708",5.000000000000000,2020/05/28 21:16:42.000,25.775855,-80.358615
"0","709",5.199999809265137,2020/05/28 21:16:50.000,25.775875,-80.358415
"0","710",5.199999809265137,2020/05/28 21:16:51.000,25.775875,-80.358390
"0","711",5.199999809265137,2020/05/28 21:17:00.000,25.775888,-80.358167
